"Notes","County","County Code","2023 Urbanization","2023 Urbanization Code","Year","Year Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"Sussex County, DE","10005","Micropolitan (Nonmetro)","5","2019","2019",37,234225,15.8,11.1,21.8
,"Sussex County, DE","10005","Micropolitan (Nonmetro)","5","2020","2020",41,241635,17.0,12.2,23.0
,"Sussex County, DE","10005","Micropolitan (Nonmetro)","5","2021","2021",31,247527,12.5,8.5,17.8
,"Sussex County, DE","10005","Micropolitan (Nonmetro)","5","2022","2022",51,Not Available,Not Available,Not Available,Not Available
,"Sussex County, DE","10005","Micropolitan (Nonmetro)","5","2023","2023",73,Not Available,Not Available,Not Available,Not Available
,"Sussex County, DE","10005","Micropolitan (Nonmetro)","5","2024 ","2024",28,Not Available,Not Available,Not Available,Not Available
,"District of Columbia, DC","11001","Large Central Metro","1","2018","2018",102,702455,14.5,11.7,17.3
,"District of Columbia, DC","11001","Large Central Metro","1","2019","2019",124,705749,17.6,14.5,20.7
,"District of Columbia, DC","11001","Large Central Metro","1","2020","2020",143,712816,20.1,16.8,23.3
,"District of Columbia, DC","11001","Large Central Metro","1","2021","2021",225,670050,33.6,29.2,38.0
,"District of Columbia, DC","11001","Large Central Metro","1","2022","2022",225,Not Available,Not Available,Not Available,Not Available
,"District of Columbia, DC","11001","Large Central Metro","1","2023","2023",225,Not Available,Not Available,Not Available,Not Available
,"District of Columbia, DC","11001","Large Central Metro","1","2024 ","2024",171,Not Available,Not Available,Not Available,Not Available
,"Alachua County, FL","12001","Medium Metro","3","2020","2020",11,271218,4.1,2.0,7.3
,"Alachua County, FL","12001","Medium Metro","3","2021","2021",11,279238,3.9,2.0,7.0
,"Alachua County, FL","12001","Medium Metro","3","2022","2022",19,Not Available,Not Available,Not Available,Not Available
,"Alachua County, FL","12001","Medium Metro","3","2023","2023",19,Not Available,Not Available,Not Available,Not Available
,"Alachua County, FL","12001","Medium Metro","3","2024 ","2024",13,Not Available,Not Available,Not Available,Not Available
,"Bay County, FL","12005","Small Metro","4","2019","2019",12,174705,6.9,3.5,12.0
,"Bay County, FL","12005","Small Metro","4","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Brevard County, FL","12009","Medium Metro","3","2018","2018",79,596849,13.2,10.5,16.5
,"Brevard County, FL","12009","Medium Metro","3","2019","2019",94,601942,15.6,12.6,19.1
,"Brevard County, FL","12009","Medium Metro","3","2020","2020",114,608459,18.7,15.3,22.2
,"Brevard County, FL","12009","Medium Metro","3","2021","2021",117,616628,19.0,15.5,22.4
,"Brevard County, FL","12009","Medium Metro","3","2022","2022",42,Not Available,Not Available,Not Available,Not Available
,"Brevard County, FL","12009","Medium Metro","3","2023","2023",78,Not Available,Not Available,Not Available,Not Available
,"Brevard County, FL","12009","Medium Metro","3","2024 ","2024",65,Not Available,Not Available,Not Available,Not Available
,"Broward County, FL","12011","Large Fringe Metro","2","2018","2018",102,1951260,5.2,4.2,6.2
,"Broward County, FL","12011","Large Fringe Metro","2","2019","2019",118,1952778,6.0,5.0,7.1
,"Broward County, FL","12011","Large Fringe Metro","2","2020","2020",263,1958105,13.4,11.8,15.1
,"Broward County, FL","12011","Large Fringe Metro","2","2021","2021",290,1930983,15.0,13.3,16.7
,"Broward County, FL","12011","Large Fringe Metro","2","2022","2022",268,Not Available,Not Available,Not Available,Not Available
,"Broward County, FL","12011","Large Fringe Metro","2","2023","2023",224,Not Available,Not Available,Not Available,Not Available
,"Broward County, FL","12011","Large Fringe Metro","2","2024 ","2024",161,Not Available,Not Available,Not Available,Not Available
,"Charlotte County, FL","12015","Small Metro","4","2022","2022",11,Not Available,Not Available,Not Available,Not Available
,"Charlotte County, FL","12015","Small Metro","4","2023","2023",11,Not Available,Not Available,Not Available,Not Available
,"Citrus County, FL","12017","Small Metro","4","2020","2020",11,153010,7.2,3.6,12.9
,"Citrus County, FL","12017","Small Metro","4","2021","2021",13,158083,8.2,4.4,14.1
,"Citrus County, FL","12017","Small Metro","4","2023","2023",18,Not Available,Not Available,Not Available,Not Available
,"Clay County, FL","12019","Large Fringe Metro","2","2018","2018",22,216072,10.2,6.4,15.4
,"Clay County, FL","12019","Large Fringe Metro","2","2019","2019",13,219252,5.9,3.2,10.1
,"Clay County, FL","12019","Large Fringe Metro","2","2020","2020",23,221770,10.4,6.6,15.6
,"Clay County, FL","12019","Large Fringe Metro","2","2021","2021",19,222361,8.5,5.1,13.3
,"Clay County, FL","12019","Large Fringe Metro","2","2022","2022",21,Not Available,Not Available,Not Available,Not Available
,"Clay County, FL","12019","Large Fringe Metro","2","2023","2023",17,Not Available,Not Available,Not Available,Not Available
,"Collier County, FL","12021","Medium Metro","3","2018","2018",30,378488,7.9,5.3,11.3
,"Collier County, FL","12021","Medium Metro","3","2019","2019",30,384902,7.8,5.3,11.1
,"Collier County, FL","12021","Medium Metro","3","2020","2020",37,392973,9.4,6.6,13.0
,"Collier County, FL","12021","Medium Metro","3","2021","2021",50,385980,13.0,9.6,17.1
,"Collier County, FL","12021","Medium Metro","3","2022","2022",43,Not Available,Not Available,Not Available,Not Available
,"Collier County, FL","12021","Medium Metro","3","2023","2023",43,Not Available,Not Available,Not Available,Not Available
,"Collier County, FL","12021","Medium Metro","3","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Duval County, FL","12031","Large Central Metro","1","2018","2018",108,950181,11.4,9.2,13.5
,"Duval County, FL","12031","Large Central Metro","1","2019","2019",139,957755,14.5,12.1,16.9
,"Duval County, FL","12031","Large Central Metro","1","2020","2020",189,966728,19.6,16.8,22.3
,"Duval County, FL","12031","Large Central Metro","1","2021","2021",207,999935,20.7,17.9,23.5
,"Duval County, FL","12031","Large Central Metro","1","2022","2022",182,Not Available,Not Available,Not Available,Not Available
,"Duval County, FL","12031","Large Central Metro","1","2023","2023",166,Not Available,Not Available,Not Available,Not Available
,"Duval County, FL","12031","Large Central Metro","1","2024 ","2024",122,Not Available,Not Available,Not Available,Not Available
,"Escambia County, FL","12033","Medium Metro","3","2018","2018",24,315534,7.6,4.9,11.3
,"Escambia County, FL","12033","Medium Metro","3","2019","2019",24,318316,7.5,4.8,11.2
,"Escambia County, FL","12033","Medium Metro","3","2020","2020",40,322364,12.4,8.9,16.9
,"Escambia County, FL","12033","Medium Metro","3","2021","2021",47,322390,14.6,10.7,19.4
,"Escambia County, FL","12033","Medium Metro","3","2022","2022",90,Not Available,Not Available,Not Available,Not Available
,"Escambia County, FL","12033","Medium Metro","3","2023","2023",60,Not Available,Not Available,Not Available,Not Available
,"Escambia County, FL","12033","Medium Metro","3","2024 ","2024",51,Not Available,Not Available,Not Available,Not Available
,"Hernando County, FL","12053","Large Fringe Metro","2","2019","2019",12,193920,6.2,3.2,10.8
,"Hernando County, FL","12053","Large Fringe Metro","2","2021","2021",13,200638,6.5,3.4,11.1
,"Hernando County, FL","12053","Large Fringe Metro","2","2022","2022",17,Not Available,Not Available,Not Available,Not Available
,"Hernando County, FL","12053","Large Fringe Metro","2","2023","2023",13,Not Available,Not Available,Not Available,Not Available
,"Hernando County, FL","12053","Large Fringe Metro","2","2024 ","2024",17,Not Available,Not Available,Not Available,Not Available
,"Highlands County, FL","12055","Small Metro","4","2021","2021",11,103296,10.6,5.3,19.1
,"Hillsborough County, FL","12057","Large Central Metro","1","2018","2018",48,1436888,3.3,2.5,4.4
,"Hillsborough County, FL","12057","Large Central Metro","1","2019","2019",88,1471968,6.0,4.8,7.4
,"Hillsborough County, FL","12057","Large Central Metro","1","2020","2020",116,1497957,7.7,6.3,9.2
,"Hillsborough County, FL","12057","Large Central Metro","1","2021","2021",136,1478194,9.2,7.7,10.7
,"Hillsborough County, FL","12057","Large Central Metro","1","2022","2022",159,Not Available,Not Available,Not Available,Not Available
,"Hillsborough County, FL","12057","Large Central Metro","1","2023","2023",121,Not Available,Not Available,Not Available,Not Available
,"Hillsborough County, FL","12057","Large Central Metro","1","2024 ","2024",101,Not Available,Not Available,Not Available,Not Available
,"Indian River County, FL","12061","Small Metro","4","2021","2021",19,163662,11.6,7.0,18.1
,"Indian River County, FL","12061","Small Metro","4","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Indian River County, FL","12061","Small Metro","4","2023","2023",10,Not Available,Not Available,Not Available,Not Available
,"Lake County, FL","12069","Large Fringe Metro","2","2019","2019",20,367118,5.4,3.3,8.4
,"Lake County, FL","12069","Large Fringe Metro","2","2020","2020",20,375492,5.3,3.3,8.2
,"Lake County, FL","12069","Large Fringe Metro","2","2021","2021",40,395804,10.1,7.2,13.8
,"Lake County, FL","12069","Large Fringe Metro","2","2022","2022",33,Not Available,Not Available,Not Available,Not Available
,"Lake County, FL","12069","Large Fringe Metro","2","2023","2023",24,Not Available,Not Available,Not Available,Not Available
,"Lake County, FL","12069","Large Fringe Metro","2","2024 ","2024",12,Not Available,Not Available,Not Available,Not Available
,"Lee County, FL","12071","Medium Metro","3","2018","2018",70,754610,9.3,7.2,11.7
,"Lee County, FL","12071","Medium Metro","3","2019","2019",51,770577,6.6,4.9,8.7
,"Lee County, FL","12071","Medium Metro","3","2020","2020",60,790767,7.6,5.8,9.8
,"Lee County, FL","12071","Medium Metro","3","2021","2021",69,787976,8.8,6.8,11.1
,"Lee County, FL","12071","Medium Metro","3","2022","2022",77,Not Available,Not Available,Not Available,Not Available
,"Lee County, FL","12071","Medium Metro","3","2023","2023",60,Not Available,Not Available,Not Available,Not Available
,"Lee County, FL","12071","Medium Metro","3","2024 ","2024",42,Not Available,Not Available,Not Available,Not Available
,"Leon County, FL","12073","Medium Metro","3","2020","2020",14,295460,4.7,2.6,8.0
,"Leon County, FL","12073","Medium Metro","3","2021","2021",17,292817,5.8,3.4,9.3
,"Leon County, FL","12073","Medium Metro","3","2022","2022",10,Not Available,Not Available,Not Available,Not Available
,"Manatee County, FL","12081","Medium Metro","3","2018","2018",34,394855,8.6,6.0,12.0
,"Manatee County, FL","12081","Medium Metro","3","2019","2019",30,403253,7.4,5.0,10.6
,"Manatee County, FL","12081","Medium Metro","3","2020","2020",43,411219,10.5,7.6,14.1
,"Manatee County, FL","12081","Medium Metro","3","2021","2021",50,412703,12.1,9.0,16.0
,"Manatee County, FL","12081","Medium Metro","3","2022","2022",54,Not Available,Not Available,Not Available,Not Available
,"Manatee County, FL","12081","Medium Metro","3","2023","2023",60,Not Available,Not Available,Not Available,Not Available
,"Manatee County, FL","12081","Medium Metro","3","2024 ","2024",46,Not Available,Not Available,Not Available,Not Available
,"Marion County, FL","12083","Medium Metro","3","2018","2018",38,359977,10.6,7.5,14.5
,"Marion County, FL","12083","Medium Metro","3","2019","2019",29,365579,7.9,5.3,11.4
,"Marion County, FL","12083","Medium Metro","3","2020","2020",46,373513,12.3,9.0,16.4
,"Marion County, FL","12083","Medium Metro","3","2021","2021",44,385915,11.4,8.3,15.3
,"Marion County, FL","12083","Medium Metro","3","2022","2022",54,Not Available,Not Available,Not Available,Not Available
,"Marion County, FL","12083","Medium Metro","3","2023","2023",60,Not Available,Not Available,Not Available,Not Available
,"Marion County, FL","12083","Medium Metro","3","2024 ","2024",40,Not Available,Not Available,Not Available,Not Available
,"Martin County, FL","12085","Medium Metro","3","2020","2020",18,162088,11.1,6.6,17.6
,"Martin County, FL","12085","Medium Metro","3","2021","2021",11,159942,6.9,3.4,12.3
,"Martin County, FL","12085","Medium Metro","3","2023","2023",12,Not Available,Not Available,Not Available,Not Available
,"Martin County, FL","12085","Medium Metro","3","2024 ","2024",10,Not Available,Not Available,Not Available,Not Available
,"Miami-Dade County, FL","12086","Large Central Metro","1","2018","2018",125,2761581,4.5,3.7,5.3
,"Miami-Dade County, FL","12086","Large Central Metro","1","2019","2019",161,2716940,5.9,5.0,6.8
,"Miami-Dade County, FL","12086","Large Central Metro","1","2020","2020",180,2707303,6.6,5.7,7.6
,"Miami-Dade County, FL","12086","Large Central Metro","1","2021","2021",201,2662777,7.5,6.5,8.6
,"Miami-Dade County, FL","12086","Large Central Metro","1","2022","2022",191,Not Available,Not Available,Not Available,Not Available
,"Miami-Dade County, FL","12086","Large Central Metro","1","2023","2023",209,Not Available,Not Available,Not Available,Not Available
,"Miami-Dade County, FL","12086","Large Central Metro","1","2024 ","2024",151,Not Available,Not Available,Not Available,Not Available
,"Monroe County, FL","12087","Micropolitan (Nonmetro)","5","2019","2019",17,74228,22.9,13.3,36.7
,"Monroe County, FL","12087","Micropolitan (Nonmetro)","5","2020","2020",10,73900,13.5,6.5,24.9
,"Monroe County, FL","12087","Micropolitan (Nonmetro)","5","2021","2021",18,82170,21.9,13.0,34.6
,"Monroe County, FL","12087","Micropolitan (Nonmetro)","5","2022","2022",17,Not Available,Not Available,Not Available,Not Available
,"Monroe County, FL","12087","Micropolitan (Nonmetro)","5","2023","2023",14,Not Available,Not Available,Not Available,Not Available
,"Okaloosa County, FL","12091","Medium Metro","3","2018","2018",13,207269,6.3,3.3,10.7
,"Okaloosa County, FL","12091","Medium Metro","3","2019","2019",11,210738,5.2,2.6,9.3
,"Okaloosa County, FL","12091","Medium Metro","3","2021","2021",20,213255,9.4,5.7,14.5
,"Okaloosa County, FL","12091","Medium Metro","3","2022","2022",23,Not Available,Not Available,Not Available,Not Available
,"Okaloosa County, FL","12091","Medium Metro","3","2023","2023",18,Not Available,Not Available,Not Available,Not Available
,"Okaloosa County, FL","12091","Medium Metro","3","2024 ","2024",17,Not Available,Not Available,Not Available,Not Available
,"Orange County, FL","12095","Large Central Metro","1","2018","2018",102,1380645,7.4,6.0,8.8
,"Orange County, FL","12095","Large Central Metro","1","2019","2019",97,1393452,7.0,5.6,8.5
,"Orange County, FL","12095","Large Central Metro","1","2020","2020",124,1404396,8.8,7.3,10.4
,"Orange County, FL","12095","Large Central Metro","1","2021","2021",160,1422746,11.2,9.5,13.0
,"Orange County, FL","12095","Large Central Metro","1","2022","2022",168,Not Available,Not Available,Not Available,Not Available
,"Orange County, FL","12095","Large Central Metro","1","2023","2023",163,Not Available,Not Available,Not Available,Not Available
